,level_0,index,input,label
740,140,9798,very good,software
741,141,7325,"I installed Norton Utilities 16.0 from the CD and the install went fine. Then, I ran the 1-click system optimization/health thing... it found some registry problems, as I expected and had it fix them. Unfortunately it also decided that some things I did not want deleted should be... all histories from all applications, etc. I like to use my 'recent' files selections in many apps. Well, they were all gone. Not just internet browsing history, that would be fine. But last files used in Photoshop, in Word, etc. NOT okay.

Then it said I should defrag the HDs, and when I said to do that, I got a popup warning that 'speed disk' (which I assume is defragmentation??) will delete ALL Windows System Restore points. So, I said, stop. There is NO reason whatsoever to delete system restore points, rather, it should CREATE them before running any sort of fix. I couldn't find any way to do a defrag without the deletions.

I tried the 'find duplicate files'. It was totally indiscriminate, finding files which are shared and parts of applications. It found thousands. No way was I going to go through that list to see what should be removed and what should stay. And there was no way that I could find to do an advanced search - to exclude certain types. There was a minimal search modifier, but it was grossly insufficient.

I suppose this might be good for someone who has no idea what to do with their computer, and doesn't really use it much. But for anyone who is a heavy user (I work on my machine from home) this won't do the trick, and in my opinion, could actually make problems worse if you don't have knowledge that is NOT provided with the utilities.",software
742,142,5073,Norton sucks do not buy,software
743,143,2108,I have used tax cut for the last 5 years with no problem.  I will use again.,software
744,144,1554,"Ive used Turbo Tax until last year. I thought for the price I would take a chance on Tax Cut. It was after all a substantial price difference.

Right away I though the learning curve for TaxCut was a little steeper & it seemed I had to actually do some thinking when it was asking me questions. (Oh Darn!) The phraseology was slightly confusing but not overwhelming.

However, I got through it, the return was correct & it wasn't so difficult that I will go back to TT next year. I think TT is a better product that seems to have been thought out more, but that could be that TT has been around for much longer, I believe. Turbo Tax is far more expensive but I don't think the benefits of TT ( at least in my case ) justify the extra cost.
As far as the e-file, I have never used it & don't really care about that.
I just need a sensible guide to doing my senseless tax forms & Tax Cut was a great help & worth the minimal cost.",software
745,145,7162,"WinZip is a fast, solid product, but some of the features are not very intuitive. Perhaps my expectation was too high, but I didn't want to spend time going through a tutorial or digging into the help file to accomplish some basic tasks. Shrinking photo files or creating PDF files for example are great features, but they didn't work the way I initially expected. Loading files to be zipped is either drag and drop or one can navigate with a pop open file selector. Check the PDF box and click the Zip button, and I expected to see a zipped PDF file, but that's not what happened. What was zipped was my original file, not a PDF version of the original file.

The compression to be achieved is shown in advance of actually zipping the files, which is a nice feature, but it reveals how little some files can be compressed. A very large Excel file only showed 10% compression possible, for example. JPEG's were hit and miss, one compressing 83%, while others were in the 20% range, and one was only 1%. It was lightning fast on the 100MB Excel file, but the 10% reduction in file size hardly seemed worth the effort. I didn't try the cloud storage features or the backup feature. The license only allows installation on 1 PC, so you'll need to determine if the extra feature content is worth the cost vs the ""free"" built-in archiving software in Windows.",software
746,146,7242,"It's Office.  I use Word and Excel all the time.  Have used powerpoint and Access as well. I've tried other apps, but they always seem to fall short of Office and therefore I've actually purchased two of these!  That Outlook is not included is insignificant to me as I rarely use Outlook.  But I did purchase Outlook sometime ago and if I need to, the older version will probably work fine for me.",software
747,147,6105,"This really causes problems on my computer.  At first I thought it was because I had installed it on my mom's older computer since that is where we do all our research.  However, it also freezes up and causes problems on my brand new desktop.",software
748,148,5127,Good....as expected,software
749,149,7261,"Well, they got us - if you have more than 1 device, no choice but to subscribe - Bill Gates now has his straw firmly into our wallets.  That said, subscription price is good for 5 devices, no more licensing issues - downloads and validation are fine - and lots of good collaboration factors.  At least the monopoly is offering a good product with good value at this time - we'll see how that plays out over time.",software
750,150,6215,I specifically bought this for the additional free state but Turbo tax charged me an additional 40.00 for the state.  What a ripoff..amazon at 45.00 and then 40.00 more for the state...so in essense I paid 85.00 for a piece of software that is suppose to be 45.00.,software
751,151,7059,"I was excited to give this a try.  I had no trouble getting this working on my PCs, but it slowed my phones to a crawl and seemed to trigger freezes.  I also found the interface a bit confusing.  I ended up switching to McAfee ""All Access"" and I've been much happier.  The interface is a simple web based interface, and so far, it hasn't crashed my phones.

So for a PC this is a great product, especially if you aren't going to try and tweak all the internal options.  For anyone else, this is probably not the right product.",software
752,152,3185,"This software has a nice interface and plenty of features for the home/consumer video enthusiast. There's also a great user support forum linked to the publisher's website.

Unfortunately, I found the program to be somewhat buggy and cannot recommend it. The most significant issue was that my PC's DVD drive wasn't recognized by the program when it was time to burn a disk. There were numerous, time consuming workarounds and fixes mentioned on the Video Studio forum. One user even solved his issue with the software by reinstalling his PC's operating system. But who wants to go through all that?

I downloaded the trial versions of Sony's Vegas Pro and DVD Architect Pro, as a previous reviewer suggested, and they worked just fine on the same PC. Those programs are definitely worth the extra money if you value your time.",software
753,153,3768,"I've used Norton products since long before they were acquired by Symantec. I wept when that happened...having had nothing but problems with Symantec's software previously. Over the years, I saw my worst fears realized as each successive version of Norton Utilities and Norton Antivirus degraded under Symantec's stewardship. That changed in May after my subscription to NIS 2008 expired, and I decided (aided by two rebate programs)to install NIS 2009. It appears they finally got it right. Installation was easy (a first for NIS in several years), the program has added new and welcome security features seemingly without increasing system overhead, and nothing has crashed...yet! The program seems lean and mean, and more important, very effective.

It does have one nasty nasty feature...and that is Symantec's insistence in forcing a subscription renewal at the end of one year. The cost of renewal is ridiculously high, and the sudden loss of protection if action is not taken is unconscionable. Personally, I solved that problem when my subscription to NIS 2008 expired in March. I simply switched to the McAfee program offered free by my Internet provider UNTIL Symantec offered one of its frequent rebate programs, which allowed me to purchase NIS 2009 in May for a net cost of $[...].

It ticks me off that the scum prowling the Internet ruin it for the rest of us by making it absolutely essential to purchase protection. I blame Microsoft for not writing secure code to begin with, but until a competitive vermin-proof operating system is available, I guess we just have to live with the expense and inconvenience of Norton Security and its ilk.",software
754,154,8276,"There's not a whole lot more to say about this Norton product. I've been using Norton for year. Even back in the day when you could buy one license software version and without having to pay for a new version each year, you could just download updates. Long gone are those days. The stickler part of this is that we need protection for our electronic devices. I will say, that last year I paid $80 for this software from the Norton website, but I purchased this download from Amazon for only half that price. Keep that in mind when it comes to renewing your virus software.",software
755,155,3581,"I wanted to try the Dragon Standard  because when I type my mind wanders and I start loosing my train of thought or get off subject. It works good for me, I don't use all the punctuations and the other aids that you can set up in this program, I just use the basic dictation then punctuate as I proof read and make minor adjustments. This program fits the bill.

When I read through the installation and set up I got worried that it would be complicated. It was not. I used the quick install, I read through the short voice recognition exercises ( which is critical for successful results) and that was it, simple and clean. I am not a computer wiz but it installed easily and worked great.

The important part is making sure your mic is set up in front of your mouth properly. To use the program just open the program, turn on the mic, open up a microsoft page, put the headset that came with the program on, I set up the mic into position then begin a few short test sentences. I move the mic up and down after each sentence until I find the right position whereby it catches all my words accurately, then I am good to go.

To start a new paragraph I just hit enter, I keep it simple and it works just fine.

For the price , simplicity and convenience it worth buying.",software
756,156,8600,"This rating of 3 stars reflects ease of use, features, compatibility against price. There are many free products out there but Nero has always been my go to to edit and burn video files when I want a good quality burn. I had not used recent versions, so was pleasantly surprised to find out that it now has several features to share and even import online videos. This program was easy to install, although it does take up quite a bit of space and needs some good processing power when burning movies so it's no good on the basic laptops.

I was careful given other reviews to not install any bloatware on my machine like AVG Antivirus. It installed easily, and I was able to view and burn movies and music files onto discs. The online sharing features are great as I hardly burn any DVDs/CDs anymore, it's all digital. It can upload the files to a cloud, a mobile device or to a shared network. Absolutely needed.

The new edition has almost too many features and if you're a newbie it's good to take the time to get to know it well as it can be pretty confusing. Especially as they've updated the interface to integrate better with Windows 8 it took me a while to figure out as I was used to the older interface. It supports iOS and Android and also has a play to TV feature that I haven't used.

Nero is still great as far as burning movies is concerned. This edition support multiple formats to UltraHD. It does take time but is relatively error free, just use a laptop with a powerful processor.",software
757,157,6694,Great piece of software that does everything I need on the computer. Thought I would post a review for this as I've finally upgraded to the newer version. Seamless operations and never crashes or has calculation error.,software
758,158,5589,great,software
759,159,1193,"I am using this to monitor  temperature in a data center. The readings are accurate and the email alarms give just enough information without bombarding me with too much information.

Configuration was simple and in less than 15 minuets I had the device configured and installed into its home. The web interface is simple and to the point. The only issue I had was concerning the devices ability to send out email, and with a little help from tech support that was easily fixed. I just ordered a second device for my other data center. The quality is way better than expected, especially for the price.",software
760,160,8995,"There is honestly so much that can be said about Microsoft in the way they have made great computer software. But honestly, there have been some software's that have been honestly not worth the money. When I had found out that MIcrosoft a few years ago was going to limit their Office software bundles, into a subscription service, I honestly was more unimpressed about the decision, because I felt it more of a must if you had the bundles, specifically up to date. But honestly to try and do this feels more like a extra waste of money, but it is more of a must if you do have numerous devices, rather than only zoned for one PC. The Microsoft Office 365 is a good subscription, especially more for people with numerous mobile devices that use Office like the Microsoft Surface tablet, a smartphone and a traditional PC. It is more of a must overall if you are working through school, but overall it is not a must download. If you just use it on one device like a PC, it really isn't a must own, unless you have multiple devices and find it a better bet to use MS Office for all of them at once.

Price: C+

Convenience: B-

Overall: C+",software
761,161,6953,"According to PCWorld, Trend Micro Titanium Maximum Security 2013 is a good protection. I still have 113 days left with NIS 2013, but I must reply it. I think that my PC and my privacy are safe when I use Trend Micro. I'm using Bitdefender Internet Security 2013 on second PC, I can't believe that Trend beat Bit right away for all oversee. I think I have to use right money for it.",software
762,162,3702,"We do allot of advertising and surfing to promote some of the new features of our websites from time to time. But every now and then we come across a few websites that try to upload some malicious software to our computers. Some webmasters are just scandalous! So we're always on the look out for some extra protection against these type of threats. We've been there, done that... and we don't want a return.

If you use any type of&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Traffic-Exchange/dp/1430315768/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Traffic Exchange</a>, both manual and auto surf programs, you know exactly what we're talking about. You'll find that this program works like a charm and is a great addition to your security arsenal. However, you will need to babysit your computer, because this program will go off like a high school fire alarm and nail just about every other website on those traffic exchanges.

On most of our computers, We usually rely on IE 7's Malicous Site security feature,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Webroot-s-Spyware-Sweeper/dp/B0016PV4NA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Webroot's Spyware Sweeper</a>&nbsp;and&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Norton-s-Internet-Security/dp/B001E0RZ3U/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Norton's Internet Security</a>&nbsp;which hasn't let us down... yet! But I know that sometimes they are not enough.

With all of that said, I do like this program. It was very easy to upload and didn't have any conflicts with any of our other programs, epecially with the use of&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/XP-Pro-with-SP3/dp/B0018RCAD4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">XP Pro with SP3</a>. It didn't hog up our resources. We did choose to dump the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Norton-s-Internet-Security/dp/B001E0RZ3U/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Norton's Internet Security</a>&nbsp;before uploading this program, just in case there was a conflict with the firewall. I do recommend that you turn off your&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/External-Hard-Drives/dp/B000VZCEUI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">External Hard Drives</a>&nbsp;when uploading the program, as it does have a tendency to write the program to them, as well.

Overall, very satisfied with the program and it's compatability.",software
763,163,1820,Works,software
764,164,1050,"I've reviewed iWork in the past, and have always thought it was well worth the $79 asking price.  However, with iWork '08, these applications have become MUCH more valuable to me.

Some context: I am a marketing executive by day, and an independent writer by night.  During working hours, I use Pages to create whitepapers, sell sheets, and other items that we used to have to outsource to a designer for a few $K each.  Pages makes documents look so professional, we've been able to take most of this work in house.  In fact - I do it myself, and it takes less of my day to do it myself than it would take for me to manage the outsourced help.  ages is just easy to use, and creates fantastic looking documents.

I use Keynote when I give presentations myself, but use Powerpoint normally (because no one else has Keynote, and I don't want to have to keep converting files).  Keynote opens powerpoints fine, so I can watch/present a presentation without having to have Parallels open.  It exports well to powerpoint, too, so I can work in Keynote exclusively if I want to: for example, when working on a plane and tryin to conserve battery life by NOT running windows side-by-side with OS X.

Similarly, spreadsheets open fine - but I'm a marketing guy, so I may not be the best judge of number-stuff.

For my alter-ego as a wannabe writer, I use iWork even more.  I wrote, edited, designed and produced by newest novel (<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Cluck-Murder-Most-Fowl/dp/1419682644/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Cluck: Murder Most Fowl</a>) entirely using Pages '08.  For anyone who has written a book, this means not only writing 100,000+ words, but it also means re-write upon re-write.  I tracked nearly thrity minor drafts of my manuscript through the life of the project.  Some points about Pages:

1. It handled the large files easily.  Scrolling through 300+ pages was fluid on a MacBook Pro.  Even when the illustrations were put in place (27 individual 400dpi images) the file remained easy to manipulate.
2. The spelling  & grammar checks work better than expected.  Of course, you can't rely on these, but they are a necessary aide when dealing with massive amounts of text.  The 'proofread' function was markedly better than MS Word's grammar check, although I missed an ""ignore this rule"" button.
3. Searching for certain words seemed to miss results on occasion, especially when the text was formatted specially or the search term contained punctuation (I submitted this as a bug to Apple, and it will likely be resolved in a future revision)
4. Pages was able to create a print-ready .pdf easily without requiring any extra software.  The high-resolution of the images was preserved (I worried about this, since the app handled them so easily in-line I figured maybe they' been downsampled), ad all formatting remained intact.
5. Sepaking of formatting: I was able to design the interior block of&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Cluck-Murder-Most-Fowl/dp/1419682644/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Cluck: Murder Most Fowl</a>&nbsp;with absolute precision, and I was also able to adjust the design along the way with little effort.

The bottom line is that Pages '08 is even better at producing quality, professional-looking and print-ready documents than the original Pages.  Cluck is ""searchable inside"" (or will be, soon) so you can see for yourself how Pages can produce results.

Keynote
I also use Keynote for personal uses other than corporate presentations.  Interestingly enough, Keynote '08 has been critical to me in the development of promotional videos for my book.  Now, I'm no move director, but with Keynote I can:

* animate objects along a path
* chose from a variety of quality transitions
* imbed movie files (AVI files from my&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Flip-Video-Camcorder-60-Minutes-Black/dp/B000ONDRFS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Flip Video Camcorder: 60-Minutes (Black)</a>&nbsp;)
* add text (again, with great font handling)
* control the timing of everything
* export to .mov videos

I was able to create some great-looking (well, I am an amateur, but I think they look great) videos, with hardly ay effort (and about 30 minutes, tops).  If you want to see for yourself, you can find them on YouTube is you search around for ""cluck"" and/or ""book promo"".

Overall, I would recommend iWork '08 to anyone who needs professional results but isn't professionally trained ad/or who lacks the serious $$$ required to purchase more ""professional"" tools. The applications are easy to use, well-integrated with the ""Mac experience"", and produce amazing results.  All for small change.

In the business world, iWork has what it takes to bring smaller projects in-house, which could save huge amounts of budget money AND save time.

I would give this ten stars if I could.",software
765,165,1563,"I purchased a new laptop and it came with Vista and 60 day trial of Norton Internet Security 2007.  Because I am a registered user of a previous version of Norton products I received an offer directly from Symantec to buy Norton 360, 3 PC version for less than the Amazon price even with purchase of the download-for-a-year capability.

The good:

- The download and install of the product went smoothly in about 20 minutes.

- The protection is very broad and covers all the typical types of assaults.

- The controls are easy to manage and tweak.

The bad:

- After the download, whenever I go to PayPal the logon is prevented because the browser think's PayPal's security certificate has been revoked.  Both PayPal and Symantec blame Microsoft, but it worked okay before 360 and it works fine on the Vista desktop I have protected by Live OneCare.  The workaround is temporarily suspend anti-phishing protection, which 360 makes easy.

- 2 days after purchasing the software I went online to load Norton 360 on my second desktop.  The site rejected my order number as invalid.  When I logged in to the Symantec site, it shows I have an active license but doesn't show I have any orders.  After 4 attempts I finally got a response from the Symantec email support team.  It was obvious they hadn't read the details of my problem, only the header.  They gave me the link to put in my order number to download, but of course that is the problem.  The note also warns I shouldn't contact them about the same problem again for 7 days.  I guess I could use my dime and queue up for who knows how long on their phone response support, but that doesn't seem cost effective for less than $50, especially when the result may be the same.  I have contacted the email support team again, no response at this point.  So I am less than a week into a 3 computer license with a year of download protection with only one copy working and no way to get the other copies.  If they do not respond by the time my credit card statement comes I am cancelling the software payment and will unload the software.

I have happily used Symantec products in the past but was never reduced to using their download service or online support.  It appears ignorance is bliss as my experience with the service and support is that they are extremely poor.  So if you do want to try this product I strongly suggest staying away from Symantec's online store and get the CD.  This should reduce the probability of problems and needing to interact with Symantec itself.",software
766,166,9837,good product and service,software
767,167,8311,"I have been using Norton for my internet security for quite some time.  It was coming up on my renewal time - so, I clicked on the renewal pop-up when it came up - but the price from Norton seemed much higher than I remembered.  So, I went to Amazon - I got the same software at a much lower price.  Same good protection - lower price.",software
768,168,1893,"I researched reviews, tech specs, drives for the last two years before I settled on this product.

QNAP has one of the best reputations in the industry for quality and workmanship.  This has an extremely low power draw and I've acheived write speeds of 65 MB a second over gigabit ethernet which is far greater than USB 2.0 (roughly 25 MB a second).

This product is half the price of a TS-459 Pro+ ($900 before tax).

I bought all enterprise drives for additional reliability (WD RE4) I'm currently upgrading to Hitachi Ultrastar 3 TB drives.  The new firmware (3.4) from QNAP provides support 3 TB drives.  So max would be 6 TB for Raid-1, 12 TB for (JBOD, RAID 0), and somewhere inbetween for Raid 5.

Good luck and don't forget to get a UPS to protect your data in case of a power outage!",software
769,169,827,"I am very satisfied with the purchase of this wireless router.
The setup took just a few minutes to complete the setup wizard and after that everything worked from the first time, perfectly.
I have now wireless connectivity throughout the whole house. The connection is stable and the speed is as advertised.
I considered Linksys and Netgear routers, but there always was some kind of problem with them.
I have not found any complaints with this 3Com router. Also my personal experience with 3Com products was another factor for my decision to by this product.
Bottom line - if you are looking for reliable, easy to use router this product is for you.",software
770,170,7562,"I love the way I could protect all my devices with one product, as many as I liked.

Hated the way it slowed down my Mac even though it didn't find any problems, and when I quickly got invited to pay next year's renewal.

Speed and safety both are needed. The lack of speed for the sense of more safety didn't seem worth it to me. Also, there was no compensation for putting my data on their cloud.",software
771,171,2228,"It does do the basics well enough and plays well with the rest of Microsoft's products. However, save yourself a lot of stress and stay away from this. Installation is a pain, it's extremely difficult to share between computers and don't get me started on the constant need to reenter information.

Office Accounting Express is available from Microsoft as a free download. It has a lot of similar features and even it is more than my family (read: not buisnesses) needs.",software
772,172,8637,It made taxes very easy and I was happy to use it.,software
773,173,6249,"Intuit is like lots of other aging software companies, dying to find ways to increase revenues with absurd complexification and attempts to extract rents from users.  With TurboTax, there's by definition an annual need for a new package, but this year there are SIGNIFICANT changes to be aware of.  The biggest, if you are preparing 1099s for contractors, is that the software seemingly requires you conduct the entire process on the Web. (Let's not even talk about Intuit's astonishingly offensive overriding of a user's set browser preference to fire up MS Internet Explorer frequently.)  The claim is that this is at the behest of the IRS, which doesn't want to be processing paper. Regardless, there is seemingly no way to prepare the forms on your own machine first.  HOWEVER, there is an undocumented way to do so: return to the home screen after starting the process of preparing 1099s, and click ""File... New..."" to start a new return.  This will override the program and begin the basic, local process to prepare 1099s that we remember from prior years.  No idea what will happen next year, but at least for this year you can avoid having everything forced through Intuit's online services.",software
774,174,4321,"This product did not work well with any of my computers (one runs XP and one VISTA) As always, you take your chances with software, so if it feels right for you take the risk. However, I would not recommend.",software
775,175,6594,"The bad press on this product made me very hesitant to upgrade, but the lure of a low price convinced me to at least give it a shot.  I had an old gateway laptop (NV53) with windows XP that my family disliked because it was too slow and it became my guinea pig.

Installation took about 20 minutes and was painless.  I chose to do a clean upgrade and save nothing.  Once it was completed you are presented with the new start screen.  Now, I have read all the reviews and comments about the start button being gone and although that is technically correct it is factually incomplete.  When I clicked on desktop I found the familiar windows screen sans the start button but when you move the mouse to the lower left corner a small popup icon of the start screen appears.  Click that and you are on the start screen again.  So, for all the noise about the missing start button it turns out to be mostly bogus...it is just presented differently.

A lot of noise has been made about difficulty finding ones way around in the new interface.  I can say that this has some merit but is being completely blown out of proportion.  Yes, it took me a little bit to find how to lock the system but it wasn't a big deal.  Getting to the control panel is a no brainer once you find the ""charms"", and most other features work very much the same as with windows 7.  I'll do some pros/cons below but I just want people to know it isn't as difficult a transition as many have made it out to be.

PROS
- Speed.  Office opens very fast, and Outlook was amazing.  I haven't seen much of an improvement in system startup but I think it is still doing updates on restarts.
- ISO burning is built in.  Maybe not a biggy, but just last night it came in very handy for me.
- Start menu organization.  You can customize your start menu somewhat.  This is a plus, but it needs more options.  There should be options to lock the tiles and to change views to list/detail/etc like in folders.

CONS
- I took advantage of the free media center download and had 3 ""blue screens"" during install.  To credit windows 8 it recovered from these automatically with no action on my part.  The blue screen is now a sad face emoticon saying something went wrong, but at least it didn't crash the system.  BTW, media center worked perfectly after this.
- The charms show up when you go to the right corners.  On the laptop using a touch pad i found myself bringing them up when I didn't want to.  An delay value before showing them would be helpful.
- Picture Login.  I thought this was a great idea, but it requires you to do gestures in three areas to create the ""password"".  Maybe fine on a touch screen but not so much on a desktop.  I was hoping i could just click in different places to set it up.
- Apps.  The start menu default apps would be ok for cell phones but aren't adequate for desktops.  I clicked on music thinking it would bring up media player but instead it brought up a different program that wanted me to add media to sky drive.  The good news is it takes very little effort to remove these from start.  A better option would be to allow you to click an option for desktop only and ignore the ""baby applications"" I as started thinking of them.

So here is my verdict, if you are looking for something fresh or have an older machine that is slow I'd say go for this update.  The speed improvement made my old pentium laptop hum again.  If you are happy with windows 7 you won't get a lot out of upgrading.  I have a newer I5 desktop that I think I'm going to upgrade while the $40 price is in effect, but I'm not in a hurry to do so.",software
776,176,8219,We always choose Norton 360  with no issues  and purchased this set for our grand son,software
777,177,7553,"McAfee LiveSafe is easy to install and is an excellent option if you're looking for an extra layer of protection for any of your wireless/3g/4g devices. If you're looking for Internet Protection software for you PC or Mac I would recommend getting a more in depth version of McAffe such as McAffe Total Protection.

McAfee Live Safe works with Android, IOS & Kindle Devices (and pc's macs). So you won't have to worry about your smartphone,ipod, or tablet being compatible. McAfee LiveSafe is similar to other versions of McAfee and comes with a built in Virus software to help you protect against Malware,Spyware and of course other Viruses that may infect your device. It also comes with a slimmed down version of a Firewall called ""Web Security"" which you can switch on and off at will, however in my experience it has never interfered with anything I am doing online unlike some other firewalls so i always keep it on for extra security.

What is special about McAfee Live Safe is that it is a universal licensed product. Meaning that for 1 yr you can protect as many devices as you wish with only once purchase of the code. Unlike some protection software that only limit you to one or three uses you can use this on 10, 20, 30 devices if you wish.

So if you're looking for some extra safety look no further Mcafee has got you covered!",software
778,178,6233,"I have been using Turbo Tax for years and I have to say the 2011 version is really improved and so much easier to use.  When compared to the other tax preparation software out there, there really isn't any comparison.  While Turbo Tax might cost more you get a far superior product.  When it comes to tax preparation software you get what you pay for.  I have never had a tax problem since I been using Turbo Tax. I have been using it for over 6 years now.  I like the basically idiot proof nature of the product.  It asks you simple yes or no questions and guides you step by step through everything so you don't miss a thing.  It even pointed out things I could deduct that I wasn't aware of.  If I can say anything negative about this product is the support is a bit lacking. It takes several days to get a reply to any support issues. The software also arrived 3 days before expected delivery date.",software
779,179,2987,"I love OpenOffice and I hate spending money on buying MS Office.  However, I got tired of OpenOffice.  I got tired of it crashing when I opened files, the bizarre and irritating ""recovery"" mode, not being able to scroll in files, and so on.  OpenOffice has made great strides, but for non-trivial Word or PowerPoint inter-op or even just basic features with 3 on the Mac, it's just not there yet.

So I took the plunge and bought the real thing.

I haven't used the MS Office apps for some time, but lately I've needed to do some serious doc creation with them.  This is by far the best Office--I did consider buying 2007 to use on Vista, but the UI changes on the Windows version are too confusing.

I've had no inter-op problems with this version of Office and 2003 and 2007 on Windows, for both PowerPoint and Word.  Note that with the missing scripting in Excel, this Office version is not quite full-featured, and that costs it a star.  Furthermore, there's still stuff in Office that doesn't keep up with the simplicity of Pages and Keynote--Editing table cell borders is still a pain, aligning pictures in PowerPoint is tedious, and so on.

If you're fighting with OpenOffice and wondering why it's so slow and crash-prone, upgrade to the real thing.  If you're coming from previous versions, know that this is, by and large, pretty stable and fast.  I am puzzled why saving a 30 slide PowerPoint takes a good 30 seconds on my Mac Pro (it's so annoying I had to turn off auto-save), and Word and PowerPoint both do crash sometimes--but this is a great solution for those documents that need to be shared with others and thus Pages and Keynote do not get the job done.",software
780,180,6060,Poser 9 very happy and do business again  with them I'm happy experience and the Prudence is what decried very happy,software
781,181,5290,"I've been using WinZip in one form or another since I got my first computer twenty-five years ago and it's still the best program out there for compressing and decompressing large files.  The new version has a more intuitive user interface and can work automatically with many common email formats, including gmail.  For most people there's no reason to upgrade from prior versions, but for anyone wanting to make sending large files faster and more convenient with great reliability and no loss of data, I can't recommend this more.",software
782,182,2282,"I use Photoshop CS3 and Capture NX to work with digital images. I welcomed the opportunity to work with and review CorelDRAW graphics Suite X4, during my short inclusion as an Amazon Voice member.

Let me start by saying that this is a very complex piece of software, not for the novice. As soon as I opened Corel Photo Paint (the software consists of two main pieces of software: 1) Photo Paint and 2) Corel Draw) the interface looked intuitive and simple. But when I began to try and do some things that I typically do in PS or NX, I was LOST! This should not be surprising, these are all different pieces of software!

That said, within a few minutes I had discovered some of the elementary image adjustment functions and really liked how they were arranged. To adjust color, saturation, brightness, and a few other parameters, open up the image adjustment lab and go.

The program runs VERY quickly on my Dell XPS 720, Windows XP SP3 box with 3 meg ram, fast HD, and decent video card.

The software is vast and this review only chronicles my initial impressions. It takes time to get used to new software but my initial impressions lead me to believe that I will be exploring this software further.",software
783,183,3725,"If I could change my star rating, I would give it only 2 or 3 stars.  When someone invents a way to protect computers and web browsers from viruses without bogging down the computer, I'll be the first to try it.

Cons: After using this a couple times I found that it increased my computer's ""boot up"" time to over 2 minutes longer than it was.  Most spy-ware or scanning devices have the same problem, so I don't see anything here that makes it stand out from any other software. I have to turn ""Intelligard"" off completely to do any web surfing.  I didn't pay for DSL so I could have my browser slowed to a crawl by the PC tools program.

There is also no easy way to uninstall it!  It won't show up on my list of programs on the control panel, nor are there any instructions in the help files on how to get rid of it.  So, in a way, this PC Tools program has become like the things it is supposed to be protecting my computer from!  It takes up memory and I can't get rid of it.

Pros: It's easy to use, and gives you options as to what you might want to delete versus not.  It describes the risk level and type of risk, even offers to save a ""go back"" point/version in case you decide you deleted something you shouldn't have, and need to ""go back.""  Keeps a history file so you can see later what was removed.

I liked the option of having it automatically download and install updates without my having to affirm window after window in order to do so.  I also like that I can use it on up to three computers at home.

It didn't hog up a ton of memory on my hard drive.  It found several things that Norton and McAfee missed.  I had tried ""ad-aware"" but that program only caused more problems than it helped- (buggy, slow, incomplete coverage, etc.)

Overall, I'm very disappointed with this program and the way it has slowed my computer down to a crawl when starting up.",software
784,184,9441,"If you've tried a number of sketch or paint programs like I have, you might already be too discouraged to try this one.  But don't be.  This one's different.  Sketchbook Pro 7 has much of the simplicity of programs that don't do half as much as well as the functionality of much more complex and hard-to-use programs, but it is easy to use and has amazing functionality for such a simple program.  You can choose any size or shape brush, or you can create your own, and the tools are quick to switch to.  I read where a pen device is recommended for this program, and I agree.  Unless you're good at drawing with your touchpad or mouse, a device that allows you to draw the usual way with a pencil-like instrument would be much better.  I don't have one of those, but I would definitely get one if I had a majori project to do in this program.  The program is relatively intuitive, although there were some things I didn't figure out on my own.  Fortunately, there are a lot of helpful videos available for this program, so you won't have any trouble.  Check out Kevin Mellon's videos on YouTube.  If you're an artist, I think you'll find this program exceptionally good.  Even if you're not, you'll have fun playing with this program.  The main problem I had was that I received the product without the serial number and key required to get it started, but I sent a message to Autodesk, and the individual who replied stayed with the problem until it was fully resolved.  I was impressed!  I recommend this program, and I think you'll be surprised at what you can do with it and how easily you can do it.",software
785,185,4600,Nortons is the best product I have found to do a complete system backup that can be easily restored to a new Hard Drive. I started using Nortons with version 9 and now use 15.,software
