,level_0,index,input,label
1750,250,5538,"To start, it bears mentioning that I'm a previous Nuance (Dragon Naturally Speaking) customer, so I had no delusions about the company before selecting OmniPage 18. If you aren't a customer, then you should be aware that: 1) Their customer service is sketchy at best; 2) They'll nickel and dime you six ways from Sunday; and 3) If you give them your email address, they'll send you every Nuance-related marketing e-bumf from here to the end of time. With that said, after months of using OmniPage 18, here are my thoughts:

I have three operating systems across all of my computers: Windows XP, Vista, and 7, each with system requirements exceeding the minimum required for OmniPage. My goal was to try the software across each one, however, after dealing with the headache that was installation on the XP machine, I reconsidered. The autorun refused to automatically run, so I launched the set up file manually. After the software offered me a successful installation message, I launched it only to be greeted by a cryptic error message moments before the program crashed and closed. Rather than quit, I tried my hand at troubleshooting and discovered the problem--and it wasn't pretty. (At this point, I will note that Windows XP users should simply avoid this software, especially the technophobes.)

Once I had the software up and running, I gave the graphic user interface (GUI) a once over. It seemed rather simple and intuitive, but I quickly learned its appearance was deceptive if you intended to do more than a simple OCR conversion. (And by ""simple OCR conversion"" I mean clean black text on white background without images--usually of the kind originally created in word processing programs.) If you intend to use the extended features--for instance, a picture from your camera, or converting from a scanned book or a scanned document with an other-than-super-bright-white background--the trouble starts.

What's worse is that the help documentation goes so far as to be thoroughly unhelpful, possibly detrimental. One needs a healthy amount of patience, an inquisitive spirit without aversion to experimenting with software settings (which is why I told the technophobes to run away), and a pen and paper with which to create one's own help documentation as one discovers through trial and error how to complete certain tasks. (At this point, if this doesn't sound appealing to you and you need more than basic OCR conversions done on the default settings, then you'll want to rethink this software.)

The range of features this software touts is impressive and I wanted to test as many as I could before writing my review. I started with a PDF document that I originally typed in Microsoft Word. It was a plain document with plain Times New Roman text, no images, or tables--the fanciest it got was a header and a footer. OmniPage 18 converted this document into Word format beautifully, even with the header and footers intact and completely editable. Next was to try out a slightly more complicated PDF document conversion and I have to say, it passed, even where the tables were concerned. The only quibble was with the image positioning. At that point I thought maybe the software would be worth all the headaches to get it up and running. Then I moved on to converting *other* types of documents.

I printed a page on bright white copy paper from my first document and snapped a picture with my iPhone camera. I made sure the area was well-lit and the document was properly positioned in the iPhone screen. (Basically, I made sure I used optimal conditions, which is probably beyond what the average user might do, so bear that in mind.) The resultant document was vastly different from my first experience. About 30% of the converted text had errors and the corrections offered seemed completely random.

Next I worked on converting images I scanned directly from some books. OmniPage had a nice feature which allowed the automatic detection of the divider between two pages and that worked fairly well (that is, of course, if you can find it to use it). However, the book I scanned had slightly discolored pages and the margin of error for OmniPage went up considerably.

With the increased number of errors, the more interaction with the proofreading editor I had. That proofreading editor is not user-friendly or intuitive--at least not beyond the basic corrections. And finding a productive workflow is nearly impossible because many of the features that you'll need require multiple mouse clicks to access and then process. And Heaven forbid you actually make a mistake while doing the proofreading and need to go back because that will open up a whole new can of worms.

Even the files into which you can save your documents are unintuitive, because each one (even the same formats) vary slightly from one another, and there isn't any proper documentation as to the differences in each.

(By the way, the ebook format into which this program exports is completely horrid. Tip: export into HTML, clean it up in a different program, and then convert it using Calibre.)

However, the program does have a few redeeming qualities (hence the 2.5 stars instead of 1). It's clunky, sometimes unintuitive, borderline backwards, but once you get beyond this and find your groove, it has a few nifty features--the key is finding them.

So, to close...

For whom is this software? People who only need to do simple OCR conversions, or people who don't mind getting their hands messy when it comes to technical troubleshooting, people who have the patience of saints, and those who don't mind compiling their own documentation as they go along. Everyone else should probably look for something else.

I hope you found this review helpful and if you have any questions about the software or my experience with it, leave a comment and I'll do my best to answer.

ADDENDUM: When this review was written, the price of this software was significantly higher; while that didn't factor into my star rating, it was a poor cost for value. That said, if you can find this for under fifty, the cost for value greatly improves. (My original review still stands.)",software
1751,251,8113,good on delivery but having a problem on the install. I have last years on one computer and it keeps telling me its expired but I try to install this disc and nothing happens. I also have an apple and it says it does not expire for 3 months so that is ok but what if in 3 months it will not let me install then? Anyway I need help getting it installed on the first computer with the expired software?,software
1752,252,4184,"I used the Windows 7 Home Premium first as an upgrade and then as a clean install.

UPGRADE

As an upgrade from Vista Home Premium, it was seemless. I first used Windows 7 Adviser (download available free from Microsoft) to see which version of Windows 7 is right for me. One cannot upgrade willy nilly from any version of Windows to any version of Windows 7. Then, I used Windows Easy Transfer to migrate my data to an external hard drive. I don't think I needed Easy Transfer for the upgrade from Vista, but it came in useful later, when I had to do a clean install.

Upgrading went very smoothly. I retained all my software and settings. I really loved how easy it was.

WINDOWS EASY TRANSFER

It may interest some of you to know sysprep will not work on a computer with an OEM version of Vista with a paid upgrade to Windows 7. I could not even perform a Windows repair with the full version disk. Nope. Once I changed out my motherboard and CPU, I had to use this full version to do a clean install, after which I ran Windows Easy Transfer. Windows Easy Transfer did not restore all my software or even my email settings, but I did give me back my wallpaper.

CLEAN INSTALL

I had to do a few clean installs: the first time after upgrading my motherboard and CPU, the second time after upgrading my hard drive (cloning the old drive failed and my disk backup image did not work). I know, I should have done it all at once.

The first clean install was flawless. The second clean install was fraught with problems. Windows would not let me repair nor do a clean install. ""On EFI systems, Windows can only be installed on GPT disks."" Lots of googling to solve this problem, and I did not find anything like what I finally did: I went to the ""advanced"" screen of the Windows setup screen and deleted all the partitions. That worked.

WINDOWS 7 VS. WINDOWS 8 AND VISTA

Compared to Vista, Windows 7 is very familiar. It feels stable. I haven't had it lock up or anything. I like the taskbar on the bottom of the screen. I like being able to see small screenshots of my work by hovering over the icons there. I like anchoring my most used software there.

We do have Windows 8 at home and I chose not to upgrade to that. Windows 8 is very cluttered and clunky. Everything takes far too many clicks, like taking a roundabout route just to turn off the machine. I consider Windows 8 a downgrade.

Yes, I do like Windows 7. It's very nice -- the best Windows system to upgrade to at the moment.",software
1753,253,5230,"Installed this a month ago and have been using it since.  During the installation, I was asked to participate in sending data to Kapersky, and I am always reluctant to do that.  When I responded NO, the installation continued, with no problems.

This is easy to set up.  You can suspend operation if it interferes with anything you want to do, and it seems to work with no loss of speed to other functions.",software
1754,254,8959,"There are many antivirus options out there, but avast! continues to lead the pack as the best FREE offering, followed by AVG and a few others. I picked up this download for a PC that had a paid antivirus software subscription that had run out.

 Installation was quick and easy, and the software runs quietly in the background - not really taking up any system resources. You do need to read carefully during the process however, to uncheck certain things to prevent them from being installed on your system. (Toolbar, etc... is offered, but you just make sure it's deselected and all's well.)

This product in combination with the free version of Malwarebytes, makes for a wonderful alternative to McAfee, Norton and others for basic PC protection against virus'.  While it's not as full featured as some security suites, it's very good at what it does and you can't beat the price.",software
1755,255,8675,"I have used TurboTax for many years.  The Amazon purchase provides easy download and payment at the best available price at the current time in the market.
Recommend to others and will buy again next year.",software
1756,256,4265,I've lived with this operating system for awhile and I have grown to like it. It is much faster and prettier than XP but it takes awhile to figure out where things are in it.,software
1757,257,3965,"Well maybe not quite that kind of conversions, but something along those lines. This unit allows you to cable your Multi-zone  VHS ( or multi-format, like PAL, NTSC [several types ), and SECAM etc) into a digital CD or DVD.You can do PAL VHS tapes into DVD, and Audio formats  on Cassette tape on to CD. The best editor to use is an AVID Studio suite software, but there are various kinds of software available that will work. For me, whilst the original VHS containers are my main collectors item, it is hard to use them regularly if they are not in a format that can play on a digital disc format. VHS is cool for collection, as is the Vinyl, but the need to convert the items is purely a practical purpose.
  The previous version of this adaptor came with the Roxio suite, but the Hardware is basically very good such that it can be used with many formats. Roxio covers most of your audio formats, but suites like AVID 12 and above, can cover many video styles, as well as the menu format if you need to convert that and put it together in a new disc. In many respects, this conversion hardware is a life-saver because when audio tapes get close to the dying point ( tape too tight in audio or VHS ), and you need to have a VHS tape with content saved, this will help to save that content. Especially tapes with unique audio or video content that is never transferred to  DVD or Blu-Ray. Also the right software can clean up audio as well as Video. Sometimes this takes time, but sometimes the ROXIO software, as in audio, can process audio content to save it, and in the AVID Suite can help you save unique Video. Highly recommended  for rare or unique content.",software
1758,258,8529,"TT Business still needs to be able to import transactions from a Broker for investment sales.  Almost every Trust has investments so why isn't this a feature in this product.  It is there for Premier and Deluxe.

Overall less buggy than last year.  I use both TT Premier for personal taxes and TT Business Form (1041) for two Trusts",software
1759,259,2770,"Bought this card to augment the number of Firewire ports in my new MacPro (only design flaw I find in that computer...not enough Firewire inputs for professional use). It replaced the first Sonnet card I bought as that one (a combo USB/Firewire card) didn't play well with my computer for what I needed (word to wise - before buying a PCI card make sure that your peripherals will work with it. Firebox, for instance, needs a specific chipset and Firewire only cards to work...something buried on their website).

Card installed easily and has worked beautifully with no problems.

Big rave to Sonnet's customer service, btw, for helping me troubleshoot and giving me all the information I needed. About the best I've encountered.",software
1760,260,8205,"Having been a long time user of Norton and been through some of the good versions and bad versions from a few years back that was bloated, slow and a memory hog, I stuck with Norton. In recent years and recent versions, Norton has streamlined their protection suite and made it less intrusive and less of a processor/memory hog than it use to be. For me, I was using the 2013 version before upgrading to the new 2014 version and while I consider this one of the best computer protection programs out there (in fact, McAfee bought the older virus scan engine from Norton a few years ago because they couldn't build anything better themselves), the 2014 version is only a minor upgrade from the 2013 version I was using.

Symantec's Norton 360 2014 includes a load of protection technologies including antivirus, anti-malware and anti-spam provision, and a good two-way firewall among other things. It also offers a number of extra features aimed at web browsers and mobile devices such as my Android, Norton Mobile Security includes anti-malware, anti-theft, backup and call/SMS blocking.

Norton's interface is a bit bland this year with yellow boxes on a white background with each labelled Security, Identity, Backup and Tune-up Click on any of the blocks and it moves up to reveal a five item menu and if you want more detail, switch to Task view, which breaks down many of the available protections into individual tasks.

One of the best advantages to Norton is that it updates itself every 5-10 minutes in what they call Pulse and safe Web installs into your web browser to provide browsing protection while you surf the net.

One of my favorite things about Norton 360 is Norton Utilities. One of the best ways to keep your computer from slowing down and being bloated is the Tune-up feature that keep your PC cleaned up from leftover files and broken registry entries along with disk optimization, a diagnostic report and a start-up manager. Start up manager allows you to switch off applications that have set themselves to start when your PC does, placing a load on the system that you may want to avoid. Although I found the startup manager pretty similar to doing it yourself through windows, it does provide a simple easy interface for those more novice users.

Norton 360 has a performance view, where the control panel flips and shows events such as downloads which have taken place in the last three months, and the usage of disk and memory on a variety of timescales. These views I found to be limited in their usefulness but can be beneficial if you're trying to isolate a change in your system's performance and correlate with some event.

Symantec provides 2GB of online storage for backup which seems a bit puny compared to other solutions out there. I for one, don't really utilize this feature as my machine has plenty of backup storage.

The scanning speed and efficiency from the 2013 to 2014 versions seem to be very similar with maybe and I say maybe a slight speed increase in the 2014 version.

One of the differences that I notices was power eraser is now more integrated into the suite. Although I have never had an issue and needed to use it, it seemed like a heavy hitter at cleaning out rootkits, although you do have to reboot your machine to be able to scan and do its thing. The one time I tried it, it did alert me to my java being out of date, which I didn't realize, so there was some benefit to at least running it.

One of my past complaints is the yearly renewal feature that cripples the software if you don't renew and that is still a bit of a gripe to me but at least now you can find this suite for a reasonable price than what it use to be.

Installing Norton 360 or in my case upgrading to the new version usually is smooth but I did have a hiccup where I rebooted my machine and though that the program didn't properly install, but in my case it stalled for a few before completing the installation without any further issues.

Pros:

Excellent blocking of dangerous websites
Powerful, intelligent firewall
Accurate spam filtering
Great antivirus and pulse keeps you constantly updated
Great PC tuneup feature
Minor impact on system performance

Cons:

A minor upgrade to the 2013 version which is good on its on merits
Limited usefulness of some of the features, such as performance view.
only 2 gigs of online storage
Yearly renewal
Installs are not always smooth

Even with only minor tweaks, Norton is still one of the best choices of protection software out there and if you can find it for less than 30 bucks it is a good value for money. I have used this for years and all my machines have ran smoothly without any issues from the software itself or any of the things that are looking to make your life miserable out on the net.",software
1761,261,1708,"So often you get an anti-virus program that just completely bogs down your entire system, rendering it useless.  With Windows Live OneCare, you don't even sense its there, even when doing a disk check.

I ran this on my mother's computer since she has a knack for downloading viruses and it found a good number of them.  We got everything cleaned up, and to date, it's been quite a few weeks, none have been found since.

Her system now runs smooth and serene.  Wonderful job, Microsoft!",software
1762,262,8639,"I used TurboTax Deluxe 2013 to calculate my anticipated tax burden and potential refund the day after receiving my last paycheck of 2013 (of course I will re-evaluate it once we get our actual W2s). If you filed last year with TurboTax 2012, yes, it is basically the exact same program. But the behind-the-scenes stuff gets updated with new forms and tax laws, etc. I'm sure all of that costs plenty to keep up with, justifying having to re-buy what seems like the same program every year. Though it does beg the question, could we maybe just buy a single TurboTax and pay each year just for the updates and to e-file, instead of re-buying nearly identical software, and a new box and disc and updated marketing, etc. But I digress.

I file Married Filing Jointly and have a pretty simple tax situation (wife and I each have one job, no kids, standard deduction). And for this purpose it was EXTREMELY easy and simple to file. I've used TurboTax since 2011, and I really like how it imports the previous year and unless anything major has changed, you basically just swap some numbers around and you are DONE! I probably spent less than 10 minutes importing my 2012 return and updating it for 2013. Since I've used TurboTax for the last 3 years, it also shows you a tax history with your history of income and taxes. It's kind of fun to see a trendline over the years, especially if it is (hopefully) in the upward direction.

What I also like, is switching back and forth between the ""hold my hand' version of the software and the raw tax forms. Some of the questions and situations TurboTax asks me about, I am curious what actual tax basis there is to the question. So after I fill it out, I switch to the forms and see exactly which fields on which forms are being populated based on my answers. It can help you understand tax filing much better to actually look at all the forms being submitted rather than relying solely on the user-friendly walkthrough version. But if that stuff doesn't interest you, it seems accurate and reliable enough to not really need to fret too much over it either.

Make sure you look at the difference between the TurboTax versions (Basic, Deluxe, Premier, Home & Business) so you don't leave tax deductions/credits on the table. Deluxe was what I needed, but depending on your situation it may benefit you to pay a little extra for the pricier ones. If you have a pretty simple tax situation and could file a 1040EZ, the cheapest basic one could be all you need. If you are self-employed, own a business, trade stocks, I would look into the Premier or Home & Business options.

If you are new to TurboTax and will not have anything to import from last year, it takes a little longer, but it is still pretty quick to enter everything in. I could maybe do mine from scratch in 20 minutes. Granted, many people have all kinds of deductions and credits or self-employment details (or if you bought/sold real estate or stocks etc.) that could drastically lengthen the time it takes to go through the process. But all I know, is for me personally, this product is simple, thorough, and exactly what I needed. I fully intend to purchase TurboTax again next tax year.

FYI: The IRS will not process returns in 2014 for tax year 2013 until after January 31st, so don't feel too rushed to buy this and file immediately, as you will still need to wait until *at least* February for any possible refund.",software
1763,263,1765,"I am very satisfied with the purchase of this wireless router.
The setup took just a few minutes to complete the setup wizard and after that everything worked from the first time, perfectly.
I have now wireless connectivity throughout the whole house. The connection is stable and the speed is as advertised.
I considered Linksys and Netgear routers, but there always was some kind of problem with them.
I have not found any complaints with this 3Com router. Also my personal experience with 3Com products was another factor for my decision to by this product.
Bottom line - if you are looking for reliable, easy to use router this product is for you.",software
1764,264,7468,"I have always used Quickbooks for my small business accounting, so Sage was quite a change for me. I hadn't seen Peachtree in years, so I wasn't sure what to expect. It looks like a decent accounting package, and I had no trouble using it. It took me a little while to get used to where everything is since I am so used to Quickbooks. They do seem to try and sell you other products, which is a turn off for me. I am not using the latest edition of Quickbooks, but as of 2012, QB did not push other products on you.

If you are looking for a small business accounting package, this one will work for you. Although personally, I prefer Quickbooks.",software
1765,265,3150,Have been running this on my laptop for months.  No complaints and really I notice no real improvement over XP,software
1766,266,3690,"This product was a cinch to install.  So far I've had no problems.
I can't say how effective the product has proven in my system but I have had it for about a month now.",software
1767,267,6091,"I sat on this product for a long time until my mother and I were able to sit down and map out the basics of our known history.  The software is simple to use, easy to access, edit, save.  Multiple ways of entry, interface, and recommendations are provided.  This is one of the easiest tools to use and it is a great method of capturing legacies of ancestors ... not just names and dates.  It is a great gift for adults and, with tweaking, it can be very interesting for teaching children about their families.  I give this software a grade of A-.",software
1768,268,8090,"I used Mavis Beacon Teaches Typing many, many years ago on a Commodore 64 when I was a teen.  I remember reading about it in either Compute! or Ahoy! magazine.  Back then, the Dvorak keyboard layout was a popular alternative but I got the product back then to improve my typing skills.  It did work back then...so when I saw this product I thought I would continue the tradition of improving typing with my own family.

First, Mavis beacon is not a real person - it is a fictitious character designed to inject some life into a typing program.

The latest version of Mavis Beacon Teaches Typing touts the use of a new technology called UltraKey.  UltraKey is actually a standalone typing tutor / engine you can purchase...so it appears that Mavis Beacon has partnered with the makers of UltraKey to enhance their product line.

What you get with this product is 330 typing exercises with 12 interface themes.  This is basic instructional typing software that teaches the fundamentals of the keyboard.  You progress in a systematic manner from basic instruction to words, sentences, then paragraphs.  You can see virtual hands which mimic motions on a virtual keyboard.  Stopping to correct mistakes deducts from your typing speed rather than some typing applications which make you continue on and chastise you for making mistakes.  You also get some pointers on posture which I didn't heed as I am touch typing this review while hunched over a darkened keyboard.

Product support comes in the form of an online user's guide, ability to email for help and some videos and FAQs.

Unfortunately, this product is licensed for just one user and computer.  This is a downside to me because we have several laptops in my home which are used somewhat interchangeably.  Many software installs these days allow for more than one user / computer.

Overall - you get graphical and usability improvements galore over the old C64 version of this software which is only mentioned for amusement.  I think this product is an effective aide at improving typing efficiency and skill.  It is far better to learn properly up front versus trying to retrain yourself to type after you've already learned the wrong way.  I would recommend it to anyone wanting to try to relearn or for the absolute beginner.",software
1769,269,3593,"I like this, yet I prefer Spybot S&D which does the same thing yet is free.",software
1770,270,1674,"I have been a long-time Intuit user of Quicken (15 years)and I have always been happy with their programs.  Trouble free and dependable would be the main words that come to mind.

Last year when using another Intuit product (Turbo Tax)that I've used for almost equally as many years, I could not install some of its features.  I called Tech support but they could NOT HELP solve the problem either.

When I purchased Quicken 2008 and to upgrade from 2007, every thing went along well until the last few closing installation sections and the entire installation had to be uninstalled.  Tech support again was of no help.  They ran out of ideas after I spoke with 2 different levels of support and finally suggested I call Microsoft and see if they could help me.  (My computer runs fine, is not out of date in RAM, ROM, hard drive space, memory, etc.

I decided to download Money 2008 Deluxe and there were no installation issues.  Money transferred all of my 2007 Quicken information correctly and I was up and running with Money 2008 in no time!!  I was very happy and Money was very easy for me to adjust to after so many years of Quicken.

I think that Intuit's copyright protections on Quicken and Turbo Tax were the cause of my installation failures with each of the above programs.  I will be using  Tax Cut for my taxes this coming year also.
NO MORE INTUIT frustrations for me!

I highly recommend Money 2008 over Quicken 2008.",software
1771,271,3101,"This program works basically the same way as the older versions. The graphics and sound have been redone.  However this version is missing some good features that the others had, such as the Media Center. It still is a good value for the price.",software
1772,272,7094,"i have used TaxAct in direct comparison and it would have lost me 900.00. I have used turbotax for 6 years now. never gone wrong. AND NOTE -DO NOT USE THE ONE ONLINE ON THIER SITE. For some reason it is differant- would not let me file head of houshold as I always have and did with this. This just copied 80% of what I had from last year on over as far as info.
If your deducting - go for it. it will tell you if its worth it or not-or to just take the standard. But BUY it here don't buy the one online at intuit at the same price. I did 3/4 of it online and it was differant.this is the right one. and were from Tennessee so we don't have state taxes.
NOTE: IRS IS NOT ACCEPTING UNTIL THE 30/31 OF JAN ON EFILE",software
1773,273,1249,"I don't have this exact model, I have Zoom's Model #3048, which is nearly identical. I've had it for just over five months, (got it at Staples), and it's a terrific modem. Very reliable and stable. If you're in the market for an external modem, I highly recommend this one.",software
1774,274,7359,"As the happy owner of a new digital camera, it seemed natural to install some video editing software so I could play with my home videos a bit. Having used Corel's software in the past, I looked forward to trying VideoStudio Pro X6.

I've never edited video before and I've also never had a video camera before. I am very proficient with technology and computers, as my career is in IT. Based on past experience with other Corel products, I expected VideoStudio Pro X6 to be a bit more intuitive than it has been so far. Again, I am a complete novice at video editing, so perhaps this is part of a learning curve for me. Until I've had more time to learn and experiment, I'm giving the software a neutral rating while I tell you what I have experienced already.

The install went very smoothly. I put it on my laptop running Windows 7 Ultimate with 16 GB of Ram and an i7 processor. Launching the software is also smooth and the software doesn't take long to load on my PC.

Corel presents you with a mini help window when you first launch the software. The `Home' tab has information and links to helpful items, including a link to check for software updates. The `Learn' tab has helpful training videos. The `Do More' tab has a number of downloadable add-ons, many of which are free. And the last tab is for `Messages'.

There are also very thorough user guides you can download from their website. Normally, I find most software easy to figure out and refer to such manuals for extra tips and information I couldn't figure out on my own. It is apparent I will need to go through this one page by page to learn how to use this software. It would be nice if they had some tutorials that took you through various tasks step by step. There may be such but I haven't found them yet if there are.

So far, I've been able to get video clips into a project, although that took quite a bit of time for me to learn. The import function I found in the `Capture' area does not work as I had expected it to. Now that I have a video clip in the software to work with, I'm working on learning how to edit it and in what ways it can be modified.

As I said before, I am granting it a neutral 3-star rating for now. I had expected this software to be more intuitive - I've had no trouble learning Corel's photo editing software. Once I've worked with the software a bit more, I will adjust my rating however it is warranted and add the new experiences to my review. I do have to say, so far I find it disappointing that it has not been easier and more user friendly. I had expected to have been able to accomplish more in the few weeks I've been using it.",software
1775,275,337,"I got a new home computer and was transferring files from my work laptop using my old 10T hub.  After over an hour, it was only one third of the way done. In frustration I bought this Asante switch.  Once I hooked up the Asante, the whole thing copied in 12 minutes!  At first I didn't believe it had actually copied everything.  But it was all there, just 25 times faster.  I should have got a faster switch years ago.",software
1776,276,9768,"I been using Nortons software for more than 15years on all my laptops and desktops and never suffered debilitating computer virus. The program warns users when specific threats are detected needing a special scan. Also, regular updates are automatically transmitted to users.",software
1777,277,1174,I used this item in an older laptop that had only wireless G.  It is a perfect upgrade due to the super small form factor.  It does tie up a USB port but you can hardly see the adapter once its on.,software
1778,278,6282,"Yes, I own Fix-It, which I received through the Amazon Vine program.

However, after reading all the negative reviews of this software, I decided not to chance trying it. Thanks, but I have had enough of Blue Screen Death to last a life time. Admittedly, that's more a problem caused by Windows than by virus and malware software, but any software that causes it as often as this one seems to do must be problematic.

I have a laptop that had blue screen issues a few years ago, but after obtaining a new hard drive and new virus software --- none of the major brands --- that system has worked fine. I use it seldom, and would like to preserve it for those rare times I travel and must have a functioning PC with me.

Fix It sounds like it would cause more trouble than it solves.

When a computer virus and trouble-shooting program begins to guarantee that it will replace the computer if it is destroyed during installation or use, that's when I'll try Fix It!

Meanwhile, I will stick with the Kaspersky&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Kaspersky-Internet-Security-2012-3-Users/dp/B0056CZC2S/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Kaspersky Internet Security 2012 - 3 Users</a>&nbsp;I've happily installed on the Windows 7 disk on my desktop --- also used seldom, but enough to need a viable virus program.

Thanks, but no thanks.",software
1779,279,5899,"I was ""forced"" into buying Quicken 2012. Support was withdrawn from my existing release on 4/30/2012. This to me, shows higher priority on sales than on customer service. Shortly after my purchase, they announced a 10% discount.

This program is just ""OK"". It can be klunky on data downloads, especially from Discover. The help forums are just loaded with pleas for help on this issue. As a matter of fact, the help forums are loaded with pleas for help on a lot of stuff. Intuit needs to hire some good business analysts to guide them through more rigorous acceptance testing before they release this stuff. Fortunately, the user community is very helpful. I thank them very much.

If you are a person with knowledge of bookkeeping or of accounting, you are somewhat PC saavy, and your requirements are not too demanding, you should be able to make Quicken work for you.

Seller is very good. Price OK and delivery as promised.",software
1780,280,5845,"I have this installed on my work computer. While it seems to function without issues, it is intrusive, with too many pop-ups and too many requests to restart the computer. Kind of annoying.",software
1781,281,7514,Not so happy. The song never downloaded to my computer. The download went on for thirty five minutes. I still didn't get the music. I have broadbans so what is the problem here? Shane,software
1782,282,5229,"I've used many different security suite packages from free to pay.  For many, as long as you aren't reckless and have a decent tech IQ, the low cost items such as security essentials (free) and malwarebytes (one time cost $20 for continuous monitor) is enough.  But when it is necessary to put something on a computer to prevent mishaps by kids and/or adults that don't have common sense... then it is time to put a healthy, strong and stable product in place.  For me that product is Kaspersky.

This version comes with more than I need, but it these are items I may consider using ... such as centralized security.  The price at this point in time is very attractive (40 bucks).

I had a hiccup when installing on one of my PCs and the system locked up (frustrating).  But upon rebooting, things were fine.

I like Kaspersky because it just runs.  Doesn't seem to overload the system and feels safe.

Overall... this product remains my 'goto' for security software suites.",software
